ref,after,class,type,lemma,normalized,strong,number,gender,case,gloss,domain,ln,morph,unicode,id,wordOrder,LeafName,word,bookLong,bookNum,bookShort,chapter,verse,parents,Parent1Name,Parent1Type,Parent1Appos,Parent1Class,Parent1Rule,Parent1Role,Parent1Cltype,Parent1Unit,Parent1Junction,Parent1SN,Parent1WGN,Parent2Name,Parent2Type,Parent2Appos,Parent2Class,Parent2Rule,Parent2Role,Parent2Cltype,Parent2Unit,Parent2Junction,Parent2SN,Parent2WGN,Parent3Name,Parent3Type,Parent3Appos,Parent3Class,Parent3Rule,Parent3Role,Parent3Cltype,Parent3Unit,Parent3Junction,Parent3SN,Parent3WGN,Parent4Name,Parent4Type,Parent4Appos,Parent4Class,Parent4Rule,Parent4Role,Parent4Cltype,Parent4Unit,Parent4Junction,Parent4SN,Parent4WGN,Parent5Name,Parent5Type,Parent5Appos,Parent5Class,Parent5Rule,Parent5Role,Parent5Cltype,Parent5Unit,Parent5Junction,Parent5SN,Parent5WGN,Parent6Name,Parent6Type,Parent6Appos,Parent6Class,Parent6Rule,Parent6Role,Parent6Cltype,Parent6Unit,Parent6Junction,Parent6SN,Parent6WGN,Parent7Name,Parent7Type,Parent7Appos,Parent7Class,Parent7Rule,Parent7Role,Parent7Cltype,Parent7Unit,Parent7Junction,Parent7SN,Parent7WGN,Parent8Name,Parent8Type,Parent8Appos,Parent8Class,Parent8Rule,Parent8Role,Parent8Cltype,Parent8Unit,Parent8Junction,Parent8SN,Parent8WGN,Parent9Name,Parent9Type,Parent9Appos,Parent9Class,Parent9Rule,Parent9Role,Parent9Cltype,Parent9Unit,Parent9Junction,Parent9SN,Parent9WGN,junction,Parent10Name,Parent10Type,Parent10Appos,Parent10Class,Parent10Rule,Parent10Role,Parent10Cltype,Parent10Unit,Parent10Junction,Parent10SN,Parent10WGN,Parent11Name,Parent11Type,Parent11Appos,Parent11Class,Parent11Rule,Parent11Role,Parent11Cltype,Parent11Unit,Parent11Junction,Parent11SN,Parent11WGN,role,discontinuous,referent,person,tense,voice,mood,frame,subjref,Parent12Name,Parent12Type,Parent12Appos,Parent12Class,Parent12Rule,Parent12Role,Parent12Cltype,Parent12Unit,Parent12Junction,Parent12SN,Parent12WGN,Parent13Name,Parent13Type,Parent13Appos,Parent13Class,Parent13Rule,Parent13Role,Parent13Cltype,Parent13Unit,Parent13Junction,Parent13SN,Parent13WGN,Parent14Name,Parent14Type,Parent14Appos,Parent14Class,Parent14Rule,Parent14Role,Parent14Cltype,Parent14Unit,Parent14Junction,Parent14SN,Parent14WGN,Parent15Name,Parent15Type,Parent15Appos,Parent15Class,Parent15Rule,Parent15Role,Parent15Cltype,Parent15Unit,Parent15Junction,Parent15SN,Parent15WGN,Parent16Name,Parent16Type,Parent16Appos,Parent16Class,Parent16Rule,Parent16Role,Parent16Cltype,Parent16Unit,Parent16Junction,Parent16SN,Parent16WGN,Parent17Name,Parent17Type,Parent17Appos,Parent17Class,Parent17Rule,Parent17Role,Parent17Cltype,Parent17Unit,Parent17Junction,Parent17SN,Parent17WGN,Parent18Name,Parent18Type,Parent18Appos,Parent18Class,Parent18Rule,Parent18Role,Parent18Cltype,Parent18Unit,Parent18Junction,Parent18SN,Parent18WGN,Parent19Name,Parent19Type,Parent19Appos,Parent19Class,Parent19Rule,Parent19Role,Parent19Cltype,Parent19Unit,Parent19Junction,Parent19SN,Parent19WGN,Parent20Name,Parent20Type,Parent20Appos,Parent20Class,Parent20Rule,Parent20Role,Parent20Cltype,Parent20Unit,Parent20Junction,Parent20SN,Parent20WGN,Parent21Name,Parent21Type,Parent21Appos,Parent21Class,Parent21Rule,Parent21Role,Parent21Cltype,Parent21Unit,Parent21Junction,Parent21SN,Parent21WGN
1TH 4:17!8, ,prep,,σύν,σύν,4862,,,,with,089020,89.107,PREP,σὺν,n52004017008,110442,w,σὺν,I_Thessalonians,13,1Thess,4,17,11,wg,,,pp,PrepNp,adv,,,,,918,wg,,,cl,ADV-S-ADV-ADV-V-ADV-ADV,,,,,,911,wg,group,,,ClCl,o,,,,,906,wg,group,,,,,,,,,905,wg,,,,CLaCL,,,,,,893,wg,,,,sub-CL,adv,,,,,892,wg,,,cl,,,,,,,874,wg,,,,Conj-CL,,,,,,873,wg,,,,,,,,,,872,,sentence,,,,,,,,,39,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!9, ,pron,personal,αὐτός,αὐτοῖς,846,plural,masculine,dative,them,092004,92.11,P-DPM,αὐτοῖς,n52004017009,110443,w,αὐτοῖς,I_Thessalonians,13,1Thess,4,17,11,wg,,,pp,PrepNp,adv,,,,,918,wg,,,cl,ADV-S-ADV-ADV-V-ADV-ADV,,,,,,911,wg,group,,,ClCl,o,,,,,906,wg,group,,,,,,,,,905,wg,,,,CLaCL,,,,,,893,wg,,,,sub-CL,adv,,,,,892,wg,,,cl,,,,,,,874,wg,,,,Conj-CL,,,,,,873,wg,,,,,,,,,,872,,sentence,,,,,,,,,39,,book,,,,,,,,,,,,,n52004016019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!10, ,verb,,ἁρπάζω,ἁρπαγησόμεθα,726,plural,,,will be caught away,018001,18.4,V-2FPI-1P,ἁρπαγησόμεθα,n52004017010,110444,w,ἁρπαγησόμεθα,I_Thessalonians,13,1Thess,4,17,10,wg,,,cl,ADV-S-ADV-ADV-V-ADV-ADV,,,,,,911,wg,group,,,ClCl,o,,,,,906,wg,group,,,,,,,,,905,wg,,,,CLaCL,,,,,,893,wg,,,,sub-CL,adv,,,,,892,wg,,,cl,,,,,,,874,wg,,,,Conj-CL,,,,,,873,wg,,,,,,,,,,872,sentence,,,,,,,,,39,,,book,,,,,,,,,,,,,,,,,,,,,,v,,,first,future,passive,indicative,A1:n52004017002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!11, ,prep,,ἐν,ἐν,1722,,,,in,083003 089012,83.13 89.76,PREP,ἐν,n52004017011,110445,w,ἐν,I_Thessalonians,13,1Thess,4,17,11,wg,,,pp,PrepNp,adv,,,,,919,wg,,,cl,ADV-S-ADV-ADV-V-ADV-ADV,,,,,,911,wg,group,,,ClCl,o,,,,,906,wg,group,,,,,,,,,905,wg,,,,CLaCL,,,,,,893,wg,,,,sub-CL,adv,,,,,892,wg,,,cl,,,,,,,874,wg,,,,Conj-CL,,,,,,873,wg,,,,,,,,,,872,,sentence,,,,,,,,,39,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!12, ,noun,common,νεφέλη,νεφέλαις,3507,plural,feminine,dative,[the] clouds,001005,1.34,N-DPF,νεφέλαις,n52004017012,110446,w,νεφέλαις,I_Thessalonians,13,1Thess,4,17,11,wg,,,pp,PrepNp,adv,,,,,919,wg,,,cl,ADV-S-ADV-ADV-V-ADV-ADV,,,,,,911,wg,group,,,ClCl,o,,,,,906,wg,group,,,,,,,,,905,wg,,,,CLaCL,,,,,,893,wg,,,,sub-CL,adv,,,,,892,wg,,,cl,,,,,,,874,wg,,,,Conj-CL,,,,,,873,wg,,,,,,,,,,872,,sentence,,,,,,,,,39,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!13, ,prep,,εἰς,εἰς,1519,,,,for,,,PREP,εἰς,n52004017013,110447,w,εἰς,I_Thessalonians,13,1Thess,4,17,11,wg,,,pp,PrepNp,adv,,,,,920,wg,,,cl,ADV-S-ADV-ADV-V-ADV-ADV,,,,,,911,wg,group,,,ClCl,o,,,,,906,wg,group,,,,,,,,,905,wg,,,,CLaCL,,,,,,893,wg,,,,sub-CL,adv,,,,,892,wg,,,cl,,,,,,,874,wg,,,,Conj-CL,,,,,,873,wg,,,,,,,,,,872,,sentence,,,,,,,,,39,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!14, ,noun,common,ἀπάντησις,ἀπάντησιν,529,singular,feminine,accusative,[the] meeting,015005,15.78,N-ASF,ἀπάντησιν,n52004017014,110448,w,ἀπάντησιν,I_Thessalonians,13,1Thess,4,17,13,wg,,,np,NPofNP,,,,,,922,wg,,,np,NpPp,,,,,,921,wg,,,pp,PrepNp,adv,,,,,920,wg,,,cl,ADV-S-ADV-ADV-V-ADV-ADV,,,,,,911,wg,group,,,ClCl,o,,,,,906,wg,group,,,,,,,,,905,wg,,,,CLaCL,,,,,,893,wg,,,,sub-CL,adv,,,,,892,wg,,,cl,,,,,,,874,,wg,,,,Conj-CL,,,,,,873,wg,,,,,,,,,,872,,,,,,,,,,sentence,,,,,,,,,39,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!15, ,det,,ὁ,τοῦ,3588,singular,masculine,genitive,of the,092004,92.24,T-GSM,τοῦ,n52004017015,110449,w,τοῦ,I_Thessalonians,13,1Thess,4,17,14,wg,,,np,DetNP,,,,,,923,wg,,,np,NPofNP,,,,,,922,wg,,,np,NpPp,,,,,,921,wg,,,pp,PrepNp,adv,,,,,920,wg,,,cl,ADV-S-ADV-ADV-V-ADV-ADV,,,,,,911,wg,group,,,ClCl,o,,,,,906,wg,group,,,,,,,,,905,wg,,,,CLaCL,,,,,,893,wg,,,,sub-CL,adv,,,,,892,,wg,,,cl,,,,,,,874,wg,,,,Conj-CL,,,,,,873,,,,,,,,,,wg,,,,,,,,,,872,sentence,,,,,,,,,39,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!16, ,noun,common,κύριος,Κυρίου,2962,singular,masculine,genitive,Lord,012001,12.9{N:001},N-GSM,Κυρίου,n52004017016,110450,w,Κυρίου,I_Thessalonians,13,1Thess,4,17,14,wg,,,np,DetNP,,,,,,923,wg,,,np,NPofNP,,,,,,922,wg,,,np,NpPp,,,,,,921,wg,,,pp,PrepNp,adv,,,,,920,wg,,,cl,ADV-S-ADV-ADV-V-ADV-ADV,,,,,,911,wg,group,,,ClCl,o,,,,,906,wg,group,,,,,,,,,905,wg,,,,CLaCL,,,,,,893,wg,,,,sub-CL,adv,,,,,892,,wg,,,cl,,,,,,,874,wg,,,,Conj-CL,,,,,,873,,,,,,,,,,wg,,,,,,,,,,872,sentence,,,,,,,,,39,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!17, ,prep,,εἰς,εἰς,1519,,,,in,,,PREP,εἰς,n52004017017,110451,w,εἰς,I_Thessalonians,13,1Thess,4,17,13,wg,,,pp,PrepNp,,,,,,924,wg,,,np,NpPp,,,,,,921,wg,,,pp,PrepNp,adv,,,,,920,wg,,,cl,ADV-S-ADV-ADV-V-ADV-ADV,,,,,,911,wg,group,,,ClCl,o,,,,,906,wg,group,,,,,,,,,905,wg,,,,CLaCL,,,,,,893,wg,,,,sub-CL,adv,,,,,892,wg,,,cl,,,,,,,874,,wg,,,,Conj-CL,,,,,,873,wg,,,,,,,,,,872,,,,,,,,,,sentence,,,,,,,,,39,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!18,·,noun,common,ἀήρ,ἀέρα,109,singular,masculine,accusative,[the] air,001002,1.6,N-ASM,ἀέρα·,n52004017018,110452,w,ἀέρα,I_Thessalonians,13,1Thess,4,17,13,wg,,,pp,PrepNp,,,,,,924,wg,,,np,NpPp,,,,,,921,wg,,,pp,PrepNp,adv,,,,,920,wg,,,cl,ADV-S-ADV-ADV-V-ADV-ADV,,,,,,911,wg,group,,,ClCl,o,,,,,906,wg,group,,,,,,,,,905,wg,,,,CLaCL,,,,,,893,wg,,,,sub-CL,adv,,,,,892,wg,,,cl,,,,,,,874,,wg,,,,Conj-CL,,,,,,873,wg,,,,,,,,,,872,,,,,,,,,,sentence,,,,,,,,,39,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!19, ,conj,,καί,καί,2532,,,,and,,,CONJ,καὶ,n52004017019,110453,w,καὶ,I_Thessalonians,13,1Thess,4,17,4,wg,,,,Conj-CL,,,,,,926,wg,,,,,,,,,,925,sentence,,,,,,,,,40,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!20, ,adv,,οὕτω,οὕτως,3779,,,,so,061,61.9,ADV,οὕτως,n52004017020,110454,w,οὕτως,I_Thessalonians,13,1Thess,4,17,5,wg,,,cl,ADV-ADV-P-VC,,,,,,927,wg,,,,Conj-CL,,,,,,926,wg,,,,,,,,,,925,sentence,,,,,,,,,40,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!21, ,adv,,πάντοτε,πάντοτε,3842,,,,always,067005,67.88,ADV,πάντοτε,n52004017021,110455,w,πάντοτε,I_Thessalonians,13,1Thess,4,17,5,wg,,,cl,ADV-ADV-P-VC,,,,,,927,wg,,,,Conj-CL,,,,,,926,wg,,,,,,,,,,925,sentence,,,,,,,,,40,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!22, ,prep,,σύν,σύν,4862,,,,with,089020,89.107,PREP,σὺν,n52004017022,110456,w,σὺν,I_Thessalonians,13,1Thess,4,17,6,wg,,,pp,PrepNp,p,,,,,928,wg,,,cl,ADV-ADV-P-VC,,,,,,927,wg,,,,Conj-CL,,,,,,926,wg,,,,,,,,,,925,sentence,,,,,,,,,40,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!23, ,noun,common,κύριος,Κυρίῳ,2962,singular,masculine,dative,[the] Lord,012001,12.9{N:001},N-DSM,Κυρίῳ,n52004017023,110457,w,Κυρίῳ,I_Thessalonians,13,1Thess,4,17,6,wg,,,pp,PrepNp,p,,,,,928,wg,,,cl,ADV-ADV-P-VC,,,,,,927,wg,,,,Conj-CL,,,,,,926,wg,,,,,,,,,,925,sentence,,,,,,,,,40,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:17!24,.,verb,,εἰμί,ἐσόμεθα,1510,plural,,,we will be,,,V-FDI-1P,ἐσόμεθα.,n52004017024,110458,w,ἐσόμεθα,I_Thessalonians,13,1Thess,4,17,5,wg,,,cl,ADV-ADV-P-VC,,,,,,927,wg,,,,Conj-CL,,,,,,926,wg,,,,,,,,,,925,sentence,,,,,,,,,40,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vc,,,first,future,middle,indicative,,n52001001003 n52003006004 n52002018008 n52004013006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:18!1, ,conj,,ὥστε,Ὥστε,5620,,,,Therefore,089008,89.52,CONJ,Ὥστε,n52004018001,110459,w,Ὥστε,I_Thessalonians,13,1Thess,4,18,4,wg,,,,Conj-CL,,,,,,930,wg,,,,,,,,,,929,sentence,,,,,,,,,41,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:18!2, ,verb,,παρακαλέω,παρακαλεῖτε,3870,plural,,,encourage,025013,25.150,V-PAM-2P,παρακαλεῖτε,n52004018002,110460,w,παρακαλεῖτε,I_Thessalonians,13,1Thess,4,18,5,wg,,,cl,V-O-ADV,,,,,,931,wg,,,,Conj-CL,,,,,,930,wg,,,,,,,,,,929,sentence,,,,,,,,,41,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,,,second,present,active,imperative,A0:n52004013006 A1:n52004018003,n52004013006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:18!3, ,pron,personal,ἀλλήλων,ἀλλήλους,240,plural,masculine,accusative,one another,092005,92.26,C-APM,ἀλλήλους,n52004018003,110461,w,ἀλλήλους,I_Thessalonians,13,1Thess,4,18,5,wg,,,cl,V-O-ADV,,,,,,931,wg,,,,Conj-CL,,,,,,930,wg,,,,,,,,,,929,sentence,,,,,,,,,41,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,,n52004013006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:18!4, ,prep,,ἐν,ἐν,1722,,,,with,089012,89.76,PREP,ἐν,n52004018004,110462,w,ἐν,I_Thessalonians,13,1Thess,4,18,6,wg,,,pp,PrepNp,adv,,,,,932,wg,,,cl,V-O-ADV,,,,,,931,wg,,,,Conj-CL,,,,,,930,wg,,,,,,,,,,929,sentence,,,,,,,,,41,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:18!5, ,det,,ὁ,τοῖς,3588,plural,masculine,dative,the,092004,92.24,T-DPM,τοῖς,n52004018005,110463,w,τοῖς,I_Thessalonians,13,1Thess,4,18,8,wg,,,np,DetNP,,,,,,934,wg,,,np,NP-Demo,,,,,,933,wg,,,pp,PrepNp,adv,,,,,932,wg,,,cl,V-O-ADV,,,,,,931,wg,,,,Conj-CL,,,,,,930,wg,,,,,,,,,,929,sentence,,,,,,,,,41,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:18!6, ,noun,common,λόγος,λόγοις,3056,plural,masculine,dative,words,033006,33.98,N-DPM,λόγοις,n52004018006,110464,w,λόγοις,I_Thessalonians,13,1Thess,4,18,8,wg,,,np,DetNP,,,,,,934,wg,,,np,NP-Demo,,,,,,933,wg,,,pp,PrepNp,adv,,,,,932,wg,,,cl,V-O-ADV,,,,,,931,wg,,,,Conj-CL,,,,,,930,wg,,,,,,,,,,929,sentence,,,,,,,,,41,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 4:18!7,.,pron,demonstrative,οὗτος,τούτοις,3778,plural,masculine,dative,these,,,D-DPM,τούτοις.,n52004018007,110465,w,τούτοις,I_Thessalonians,13,1Thess,4,18,7,wg,,,np,NP-Demo,,,,,,933,wg,,,pp,PrepNp,adv,,,,,932,wg,,,cl,V-O-ADV,,,,,,931,wg,,,,Conj-CL,,,,,,930,wg,,,,,,,,,,929,sentence,,,,,,,,,41,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 5:1!2, ,conj,,δέ,δέ,1161,,,,now,089017 089023,89.124 89.94,CONJ,δὲ,n52005001002,110466,w,δὲ,I_Thessalonians,13,1Thess,5,1,4,wg,,,,Conj-CL,,,,,,936,wg,,,,,,,,,,935,sentence,,,,,,,,,42,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 5:1!8,",",noun,common,ἀδελφός,ἀδελφοί,80,plural,masculine,vocative,brothers,011002,11.23,N-VPM,"ἀδελφοί,",n52005001008,110467,w,ἀδελφοί,I_Thessalonians,13,1Thess,5,1,6,wg,,,,Np2CL,,Minor,,,,938,wg,,,cl,,,,,,,937,wg,,,,Conj-CL,,,,,,936,wg,,,,,,,,,,935,sentence,,,,,,,,,42,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aux,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 5:1!1, ,prep,,περί,Περί,4012,,,,Concerning,089004,89.6,PREP,Περὶ,n52005001001,110468,w,Περὶ,I_Thessalonians,13,1Thess,5,1,6,wg,,,pp,PrepNp,adv,,,,,939,wg,,,cl,,,,,,,937,wg,,,,Conj-CL,,,,,,936,wg,,,,,,,,,,935,sentence,,,,,,,,,42,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 5:1!3, ,det,,ὁ,τῶν,3588,plural,masculine,genitive,the,092004,92.24,T-GPM,τῶν,n52005001003,110469,w,τῶν,I_Thessalonians,13,1Thess,5,1,8,wg,,,np,DetNP,,,,,,941,wg,,,,NpaNp,,,,,,940,wg,,,pp,PrepNp,adv,,,,,939,wg,,,cl,,,,,,,937,wg,,,,Conj-CL,,,,,,936,wg,,,,,,,,,,935,sentence,,,,,,,,,42,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1TH 5:1!4, ,noun,common,χρόνος,χρόνων,5550,plural,masculine,genitive,times,067001,67.1,N-GPM,χρόνων,n52005001004,110470,w,χρόνων,I_Thessalonians,13,1Thess,5,1,8,wg,,,np,DetNP,,,,,,941,wg,,,,NpaNp,,,,,,940,wg,,,pp,PrepNp,adv,,,,,939,wg,,,cl,,,,,,,937,wg,,,,Conj-CL,,,,,,936,wg,,,,,,,,,,935,sentence,,,,,,,,,42,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
